"Item Type","Product ID","Product Name","Product Type","Product Code/SKU","Bin Picking Number","Brand Name","Option Set","Option Set Align","Product Description",Price,"Cost Price","Retail Price","Sale Price","Fixed Shipping Cost","Free Shipping","Product Warranty","Product Weight","Product Width","Product Height","Product Depth","Allow Purchases?","Product Visible?","Product Availability","Track Inventory","Current Stock Level","Low Stock Level",Category,"Product Image ID - 1","Product Image File - 1","Product Image Description - 1","Product Image Is Thumbnail - 1","Product Image Sort - 1","Product Image ID - 2","Product Image File - 2","Product Image Description - 2","Product Image Is Thumbnail - 2","Product Image Sort - 2","Product Image ID - 3","Product Image File - 3","Product Image Description - 3","Product Image Is Thumbnail - 3","Product Image Sort - 3","Product Image ID - 4","Product Image File - 4","Product Image Description - 4","Product Image Is Thumbnail - 4","Product Image Sort - 4","Product Image ID - 5","Product Image File - 5","Product Image Description - 5","Product Image Is Thumbnail - 5","Product Image Sort - 5","Product Image ID - 6","Product Image File - 6","Product Image Description - 6","Product Image Is Thumbnail - 6","Product Image Sort - 6","Product Image ID - 7","Product Image File - 7","Product Image Description - 7","Product Image Is Thumbnail - 7","Product Image Sort - 7","Product Image ID - 8","Product Image File - 8","Product Image Description - 8","Product Image Is Thumbnail - 8","Product Image Sort - 8","Product Image ID - 9","Product Image File - 9","Product Image Description - 9","Product Image Is Thumbnail - 9","Product Image Sort - 9","Product Image ID - 10","Product Image File - 10","Product Image Description - 10","Product Image Is Thumbnail - 10","Product Image Sort - 10","Product Image ID - 11","Product Image File - 11","Product Image Description - 11","Product Image Is Thumbnail - 11","Product Image Sort - 11","Product Image ID - 12","Product Image File - 12","Product Image Description - 12","Product Image Is Thumbnail - 12","Product Image Sort - 12","Product Image ID - 13","Product Image File - 13","Product Image Description - 13","Product Image Is Thumbnail - 13","Product Image Sort - 13","Product Image ID - 14","Product Image File - 14","Product Image Description - 14","Product Image Is Thumbnail - 14","Product Image Sort - 14","Search Keywords","Page Title","Meta Keywords","Meta Description","MYOB Asset Acct","MYOB Income Acct","MYOB Expense Acct","Product Condition","Show Product Condition?","Event Date Required?","Event Date Name","Event Date Is Limited?","Event Date Start Date","Event Date End Date","Sort Order","Product Tax Class","Product UPC/EAN","Stop Processing Rules","Product URL","Redirect Old URL?","Global Trade Item Number","Manufacturer Part Number","Tax Provider Tax Code","Product Custom Fields"
Product,4207,"Adventurer Campervan Cassette Window Blind and Flyscreen",P,FF-Blinds,,Adventurer,"AD Window Blinds",Right,"<h1>Adventurer Cassette Window Blinds</h1> <p>The Adventurer Cassette Window Blinds feature a stylish curved PVC frame, perfect for your ongoing van conversion. Available in three colours including black, white and the new elegant beige colour to suit the aesthetic and design of your campervan interior. These black out blinds are perfect for keeping the light out and ideal for van conversions, caravans, motorhomes and campervans.</p> <p>These slimline blinds can be stopped in any position and are held together with a magnetic strip, allowing you to adjust the brightness level of your campervan interior. Featuring a practical high-quality flyscreen that is used to keep the bugs out even when your window is fully open.&nbsp;The material used for the fly screen and blind is specially designed for durability and extended usage, which makes them ideal for&nbsp;for motorhomes, caravans, RV's, van conversions, horseboxes or boats.</p> <p>Please select your desired size and colour above, the sizes are based on cutout size rather than overall.&nbsp;</p> <h3>Black Out Blinds Key Features</h3> <ul> <li>Pleated blind for space saving stylish design</li> <li>Integrated bug net for maximum ventilation whilst keeping insects out</li> <li>Fully black-out blinds for added privacy and light control</li> <li>Adjustable position for interior brightness control</li> <li>Fully customisable colour, select between three stylish colours; black, white or beige or match the interior design of your van</li> </ul> <div style=""overflow-x: auto; width: 100%; margin: 0 auto;""> <table class=""table table-striped"" style=""width: 68%; height: 10%; padding: 0px; border-spacing: 0px;"" align=""center""> <tbody> <tr> <td style=""background-color: #d9d9d9; text-align: center;"" align=""center"" valign=""middle"" width=""400""><strong>Blind Size WxH (mm)</strong></td> </tr> <tr> <td style=""text-align: center;"" valign=""middle"" width=""400"">300 x 400</td> </tr> <tr> <td style=""text-align: center;"" valign=""middle"" width=""400"">490 x 500</td> </tr> <tr> <td style=""text-align: center;"" valign=""middle"" width=""400"">500 x 300</td> </tr> <tr> <td style=""text-align: center;"" valign=""middle"" width=""400"">500 x 450</td> </tr> <tr> <td style=""text-align: center;"" valign=""middle"" width=""400"">500 x 500</td> </tr> <tr> <td style=""text-align: center;"" valign=""middle"" width=""400"">700 x 400</td> </tr> <tr> <td style=""text-align: center;"" valign=""middle"" width=""400"">818 x 315</td> </tr> <tr> <td style=""text-align: center;"" valign=""middle"" width=""400"">900 x 500</td> </tr> <tr> <td style=""text-align: center;"" valign=""middle"" width=""400"">900 x 450</td> </tr> <tr> <td style=""text-align: center;"" valign=""middle"" width=""400"">960 x 450</td> </tr> <tr> <td style=""text-align: center;"" valign=""middle"" width=""400"">985 x 465</td> </tr> <tr> <td style=""text-align: center;"" valign=""middle"" width=""400"">1000 x 500</td> </tr> </tbody> </table> </div>",79.95,0.00,0.00,0.00,0.0000,N,,0.1000,0.0000,0.0000,0.0000,Y,Y,,"by option",247,0,"Caravan, Campervan & Motorhome/Windows & Rooflights;Caravan, Campervan & Motorhome;Caravan, Campervan & Motorhome/Windows & Rooflights/Curtains & Blinds",25486,j/752/FF-COLOUR-VARIATION__06213.jpg,"Adventurer Window Blind and Flyscreen for Adventurer THC Curved Frame Top Hung Hinged Low Profile Campervan Window",Y,0,25488,t/538/FF-BLACK_4__05784.jpg,"Frame with full black blind, the blind colour matches the frame",N,1,25487,y/839/FF-CREAM_5__02745.jpg,"Rear of the blind frame",N,2,25489,g/530/FF-WHITE_3__23892.jpg,"White Blinds for Motorhome Window for Light Control and Privacy.",N,3,25490,z/067/FF-BLACK_1__36389.jpg,"The shades can be stopped in any position and magnetise together.",N,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New,N,N,,N,,,0,"Default Tax Class",,N,/caravan-campervan-motorhome/adventurer-campervan-cassette-window-blind-and-flyscreen/,,,,,"fbt-product=https://www.jacksonsleisure.com/caravan-campervan-motorhome/windows-rooflights/adventurer-thc-curved-frame-top-hung-hinged-low-profile-campervan-window/;fbt-product=https://www.jacksonsleisure.com/caravan/motorhome/curved/frame/tinted/top/hinged/windows/;fbt-product=https://www.jacksonsleisure.com/caravan-campervan-motorhome/sikaflex-221-multi-purpose-sealant-adhesive-300ml/;Frame=PVC;""Blind Colour Options=Black, White, Beige"";""Blind Type=Pleated"";Blackout=Yes"
"  SKU",9680,"[CS]Colour=Black:#1C1B1C,[S]Size=500 x 300",,FF-500x300-B,,,,,,74.95,0.00,,,,N,,,,,,,,,,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",9681,"[CS]Colour=Black:#1C1B1C,[S]Size=900 x 500",,FF-900x500-B,,,,,,139.95,0.00,,,,N,,,,,,,,,,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",9682,"[CS]Colour=White:#E6E6E6,[S]Size=300 x 450",,FF-300x450-W,,,,,,69.95,0.00,,,,N,,,,,,,,,,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",9683,"[CS]Colour=White:#E6E6E6,[S]Size=960 x 450",,FF-960x450-W,,,,,,129.95,0.00,,,,N,,,,,,,,,,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",9684,"[CS]Colour=Black:#1C1B1C,[S]Size=700 x 400",,FF-700x400-B,,,,,,99.95,0.00,,,,N,,,,,,,,,,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",9685,"[CS]Colour=Black:#1C1B1C,[S]Size=985 x 465",,FF-985x465-B,,,,,,139.95,0.00,,,,N,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",9686,"[CS]Colour=Black:#1C1B1C,[S]Size=300 x 450",,FF-300x450-B,,,,,,69.95,0.00,,,,N,,,,,,,,,,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",9687,"[CS]Colour=White:#E6E6E6,[S]Size=1000 x 500",,FF-1000x500-W,,,,,,139.95,0.00,,,,N,,,,,,,,,,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",9688,"[CS]Colour=White:#E6E6E6,[S]Size=490 x 500",,FF-490x500-W,,,,,,79.95,0.00,,,,N,,,,,,,,,,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",9689,"[CS]Colour=Black:#1C1B1C,[S]Size=500 x 450",,FF-500x450-B,,,,,,79.95,0.00,,,,N,,,,,,,,,,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",9690,"[CS]Colour=White:#E6E6E6,[S]Size=500 x 450",,FF-500x450-W,,,,,,79.95,0.00,,,,N,,,,,,,,,,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",9693,"[CS]Colour=White:#E6E6E6,[S]Size=500 x 500",,FF-500x500-W,,,,,,89.95,0.00,,,,N,,,,,,,,,,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",9695,"[CS]Colour=White:#E6E6E6,[S]Size=900 x 450",,FF-900x450-W,,,,,,129.95,0.00,,,,N,,,,,,,,,,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",9696,"[CS]Colour=Black:#1C1B1C,[S]Size=900 x 450",,FF-900x450-B,,,,,,129.95,0.00,,,,N,,,,,,,,,,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",9697,"[CS]Colour=Black:#1C1B1C,[S]Size=490 x 500",,FF-490x500-B,,,,,,79.95,0.00,,,,N,,,,,,,,,,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",9698,"[CS]Colour=Black:#1C1B1C,[S]Size=500 x 500",,FF-500x500-B,,,,,,89.95,0.00,,,,N,,,,,,,,,,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",9699,"[CS]Colour=Black:#1C1B1C,[S]Size=1000 x 500",,FF-1000x500-B,,,,,,139.95,0.00,,,,N,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",9700,"[CS]Colour=Black:#1C1B1C,[S]Size=960 x 450",,FF-960x450-B,,,,,,129.95,0.00,,,,N,,,,,,,,,,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",9701,"[CS]Colour=Black:#1C1B1C,[S]Size=818 x 315",,FF-818x315-B,,,,,,89.95,0.00,,,,N,,,,,,,,,,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",9702,"[CS]Colour=White:#E6E6E6,[S]Size=500 x 300",,FF-500x300-W,,,,,,74.95,0.00,,,,N,,,,,,,,,,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",9703,"[CS]Colour=White:#E6E6E6,[S]Size=700 x 400",,FF-700x400-W,,,,,,99.95,0.00,,,,N,,,,,,,,,,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",9704,"[CS]Colour=White:#E6E6E6,[S]Size=985 x 465",,FF-985x465-W,,,,,,139.95,0.00,,,,N,,,,,,,,,,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",9705,"[CS]Colour=White:#E6E6E6,[S]Size=900 x 500",,FF-900x500-W,,,,,,139.95,0.00,,,,N,,,,,,,,,,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",9706,"[CS]Colour=White:#E6E6E6,[S]Size=818 x 315",,FF-818x315-W,,,,,,89.95,0.00,,,,N,,,,,,,,,,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",10417,"[CS]Colour=Beige:#F0E1C0,[S]Size=1000 x 500",,FF-1000x500-C,,,,,,149.95,0.00,,,,N,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",10418,"[CS]Colour=Beige:#F0E1C0,[S]Size=300 x 450",,FF-300x450-C,,,,,,79.95,0.00,,,,N,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",10419,"[CS]Colour=Beige:#F0E1C0,[S]Size=490 x 500",,FF-490x500-C,,,,,,84.95,0.00,,,,N,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",10420,"[CS]Colour=Beige:#F0E1C0,[S]Size=500 x 300",,FF-500x300-C,,,,,,84.95,0.00,,,,N,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",10421,"[CS]Colour=Beige:#F0E1C0,[S]Size=500 x 450",,FF-500x450-C,,,,,,87.95,0.00,,,,N,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",10422,"[CS]Colour=Beige:#F0E1C0,[S]Size=500 x 500",,FF-500x500-C,,,,,,92.95,0.00,,,,N,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",10423,"[CS]Colour=Beige:#F0E1C0,[S]Size=700 x 400",,FF-700x400-C,,,,,,94.95,0.00,,,,N,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",10424,"[CS]Colour=Beige:#F0E1C0,[S]Size=818 x 315",,FF-818x315-C,,,,,,94.95,0.00,,,,N,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",10425,"[CS]Colour=Beige:#F0E1C0,[S]Size=900 x 450",,FF-900x450-C,,,,,,99.95,0.00,,,,N,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",10426,"[CS]Colour=Beige:#F0E1C0,[S]Size=900 x 500",,FF-900x500-C,,,,,,119.95,0.00,,,,N,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",10427,"[CS]Colour=Beige:#F0E1C0,[S]Size=960 x 450",,FF-960x450-C,,,,,,129.95,0.00,,,,N,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",10428,"[CS]Colour=Beige:#F0E1C0,[S]Size=985 x 465",,FF-985x465-C,,,,,,139.95,0.00,,,,N,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  Rule",16586,,,FF-900x500-B,,,,,,[FIXED]139.95,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",16613,,,FF-500x300-C,,,,,,[FIXED]84.95,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",16604,,,FF-818x315-B,,,,,,[FIXED]89.95,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",16605,,,FF-500x300-W,,,,,,[FIXED]74.95,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",16606,,,FF-700x400-W,,,,,,[FIXED]99.95,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",16607,,,FF-985x465-W,,,,,,[FIXED]139.95,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",16608,,,FF-900x500-W,,,,,,[FIXED]139.95,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",16609,,,FF-818x315-W,,,,,,[FIXED]89.95,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",16610,,,FF-1000x500-C,,,,,,[FIXED]149.95,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",16611,,,FF-300x450-C,,,,,,[FIXED]79.95,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",16612,,,FF-490x500-C,,,,,,[FIXED]84.95,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",16602,,,FF-1000x500-B,,,,,,[FIXED]139.95,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",16614,,,FF-500x450-C,,,,,,[FIXED]87.95,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",16615,,,FF-500x500-C,,,,,,[FIXED]92.95,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",16616,,,FF-700x400-C,,,,,,[FIXED]94.95,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",16617,,,FF-818x315-C,,,,,,[FIXED]94.95,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",16618,,,FF-900x450-C,,,,,,[FIXED]99.95,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",16619,,,FF-900x500-C,,,,,,[FIXED]119.95,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",16620,,,FF-960x450-C,,,,,,[FIXED]129.95,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",16621,,,FF-985x465-C,,,,,,[FIXED]139.95,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",15594,[CS]Colour=Black:#1C1B1C,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,15594_source_1759758876.jpg,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",16587,,,FF-500x300-B,,,,,,[FIXED]74.95,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",16588,,,FF-300x450-W,,,,,,[FIXED]69.95,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",16589,,,FF-960x450-W,,,,,,[FIXED]129.95,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",16590,,,FF-700x400-B,,,,,,[FIXED]99.95,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",16591,,,FF-985x465-B,,,,,,[FIXED]139.95,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",16592,,,FF-300x450-B,,,,,,[FIXED]69.95,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",16593,,,FF-1000x500-W,,,,,,[FIXED]139.95,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
