"Item Type","Product ID","Product Name","Product Type","Product Code/SKU","Bin Picking Number","Brand Name","Option Set","Option Set Align","Product Description",Price,"Cost Price","Retail Price","Sale Price","Fixed Shipping Cost","Free Shipping","Product Warranty","Product Weight","Product Width","Product Height","Product Depth","Allow Purchases?","Product Visible?","Product Availability","Track Inventory","Current Stock Level","Low Stock Level",Category,"Product Image ID - 1","Product Image File - 1","Product Image Description - 1","Product Image Is Thumbnail - 1","Product Image Sort - 1","Product Image ID - 2","Product Image File - 2","Product Image Description - 2","Product Image Is Thumbnail - 2","Product Image Sort - 2","Product Image ID - 3","Product Image File - 3","Product Image Description - 3","Product Image Is Thumbnail - 3","Product Image Sort - 3","Product Image ID - 4","Product Image File - 4","Product Image Description - 4","Product Image Is Thumbnail - 4","Product Image Sort - 4","Product Image ID - 5","Product Image File - 5","Product Image Description - 5","Product Image Is Thumbnail - 5","Product Image Sort - 5","Product Image ID - 6","Product Image File - 6","Product Image Description - 6","Product Image Is Thumbnail - 6","Product Image Sort - 6","Product Image ID - 7","Product Image File - 7","Product Image Description - 7","Product Image Is Thumbnail - 7","Product Image Sort - 7","Product Image ID - 8","Product Image File - 8","Product Image Description - 8","Product Image Is Thumbnail - 8","Product Image Sort - 8","Product Image ID - 9","Product Image File - 9","Product Image Description - 9","Product Image Is Thumbnail - 9","Product Image Sort - 9","Product Image ID - 10","Product Image File - 10","Product Image Description - 10","Product Image Is Thumbnail - 10","Product Image Sort - 10","Product Image ID - 11","Product Image File - 11","Product Image Description - 11","Product Image Is Thumbnail - 11","Product Image Sort - 11","Product Image ID - 12","Product Image File - 12","Product Image Description - 12","Product Image Is Thumbnail - 12","Product Image Sort - 12","Product Image ID - 13","Product Image File - 13","Product Image Description - 13","Product Image Is Thumbnail - 13","Product Image Sort - 13","Product Image ID - 14","Product Image File - 14","Product Image Description - 14","Product Image Is Thumbnail - 14","Product Image Sort - 14","Product Image ID - 15","Product Image File - 15","Product Image Description - 15","Product Image Is Thumbnail - 15","Product Image Sort - 15","Search Keywords","Page Title","Meta Keywords","Meta Description","MYOB Asset Acct","MYOB Income Acct","MYOB Expense Acct","Product Condition","Show Product Condition?","Event Date Required?","Event Date Name","Event Date Is Limited?","Event Date Start Date","Event Date End Date","Sort Order","Product Tax Class","Product UPC/EAN","Stop Processing Rules","Product URL","Redirect Old URL?","Global Trade Item Number","Manufacturer Part Number","Tax Provider Tax Code","Product Custom Fields"
Product,365,"Astral Victoria Plus New Generation Swimming Pool Pump",P,Victoria,,Astral,"Astral Victoria Plus",Right,"<h1 style=""text-align: justify;"">Astral Victoria Plus New Generation Swimming Pool Pump</h1> <h2 class=""MsoNormal"" style=""text-align: justify;"">A replacement for the popular Sprint, Victoria and Victoria Plus pool pumps</h2> <p class=""MsoNormal"" style=""text-align: justify;"">The Astral Victoria Plus New Generation Swimming Pool Pump has been introduced with the core aim of providing better support for the pump and the motor as required with lower noise levels, these Astral new generation pool pumps are suitable for both commercial and domestic use, delivering a consistent high performance all the time, every time, and features a sturdy design that guarantees it for endurance.</p> <h3>Quiet running</h3> <p class=""MsoNormal"" style=""text-align: justify;"">Amongst its many features and capabilities are a user friendly lid locking nut, rubber paddings to substantially reduce noise levels, a generously sized strainer basket (5 litre capacity) and IP-55 motor protection.</p> <h3 class=""MsoNormal"" style=""text-align: justify;"">Complete with imperial &amp; metric fittings</h3> <p class=""MsoNormal"" style=""text-align: justify;"">The <em>Astral Victoria Plus Swimming Pool Pump</em> also comes complete with metric and imperial connections, as well as a prefilter cover and features metal parts built from durable stainless steel.</p> <h2 class=""MsoNormal"" style=""text-align: justify;"">See the video below</h2> <p><iframe src=""https://www.youtube.com/embed/TqVd-V4GdHA?rel=0&amp;showinfo=0"" width=""560"" height=""315"" frameborder=""0""></iframe></p> <h2 class=""MsoNormal"" style=""text-align: justify;"">&nbsp;Other Features</h2> <ul style=""text-align: justify;""> <li>Flow rates give for 8M head at 1/2 HP and 10 head from 3/4 onwards. 3'000 rpm.</li> <li>Low noise levels: between 61-70 dBA</li> <li><span style=""color: #ff0000;"">The Astral Victoria Plus New Generation pump was formerly the Astral Victoria, Victoria Plus and also the Astral Sprint.</span></li> </ul> <h4 style=""text-align: justify;""><span style=""color: #ff0000;"">Please note that the baseplate differs slightly to the Victoria plus but pipe connections are the same</span></h4> <p style=""text-align: justify;""><strong><span style=""color: #000000;""><span style=""color: #000000;""><strong>Please check the guide below for the Single (1) and Three Phase (3) </strong></span>Astral Victoria Plus New Generation Swimming Pool Pumps to figure out the best option for your requirements. </span></strong></p> <h3 style=""text-align: center;""><span style=""color: #000000;""><strong>Prior to checkout simply use the dropdown box at the top of the page to pick your option.</strong></span></h3> <h3 style=""text-align: center;""><span style=""color: #ff0000;"">Single Phase</span></h3> <div align=""center""> <table style=""width: 583px; height: 305px;"" border=""0"" cellspacing=""5"" cellpadding=""5"" align=""center""> <tbody> <tr bgcolor=""ceeef8""> <td> <h3 align=""center""><strong>Code</strong></h3> </td> <td> <h3 align=""center""><strong>Flow (m&sup3;/hr)</strong></h3> </td> <td> <h3 align=""center""><strong>Phase</strong></h3> </td> <td> <h3 align=""center""><strong>Horsepower (HP)</strong></h3> </td> <td> <h3 align=""center""><strong>Kw</strong></h3> </td> </tr> <tr> <td> <div align=""center"">Astral-65557</div> </td> <td> <div align=""center"">10</div> </td> <td> <div align=""center"">1</div> </td> <td> <div align=""center"">0.5HP</div> </td> <td> <div align=""center"">0.43</div> </td> </tr> <tr bgcolor=""ceeef8""> <td> <div align=""center"">Astral-65560</div> </td> <td> <div align=""center"">11</div> </td> <td> <div align=""center"">1</div> </td> <td> <div align=""center"">0.75HP</div> </td> <td> <div align=""center"">0.61</div> </td> </tr> <tr> <td> <div align=""center"">Astral-65562</div> </td> <td> <div align=""center"">16</div> </td> <td> <div align=""center"">1</div> </td> <td> <div align=""center"">1HP</div> </td> <td> <div align=""center"">0.78</div> </td> </tr> <tr bgcolor=""ceeef8""> <td> <div align=""center"">Astral-65564</div> </td> <td> <div align=""center"">21.5</div> </td> <td> <div align=""center"">1</div> </td> <td> <div align=""center"">1.5HP</div> </td> <td> <div align=""center"">1.1</div> </td> </tr> <tr> <td> <div align=""center"">Astral-65566</div> </td> <td> <div align=""center"">26</div> </td> <td> <div align=""center"">1</div> </td> <td> <div align=""center"">2HP</div> </td> <td> <div align=""center"">1.5</div> </td> </tr> <tr bgcolor=""ceeef8""> <td> <div align=""center"">Astral-65569</div> </td> <td> <div align=""center"">34</div> </td> <td> <div align=""center"">1</div> </td> <td> <div align=""center"">3HP</div> </td> <td> <div align=""center"">2.2</div> </td> </tr> </tbody> </table> </div> <p>&nbsp;</p> <h3 align=""center""><span style=""color: #ff0000;"">Three Phase</span></h3> <h3>&nbsp;</h3> <div align=""center""> <table style=""width: 597px; height: 300px;"" border=""0"" cellspacing=""5"" cellpadding=""5"" align=""center""> <tbody> <tr bgcolor=""ceeef8""> <td> <h3 align=""center"">Code</h3> </td> <td> <h3 align=""center"">Flow (m&sup3;/hr)</h3> </td> <td> <h3 align=""center"">Phase</h3> </td> <td> <h3 align=""center""><strong>Horsepower (HP)</strong></h3> </td> <td> <h3 align=""center""><strong>Kw</strong></h3> </td> </tr> <tr> <td> <div align=""center"">Astral-65558</div> </td> <td> <div align=""center"">10</div> </td> <td> <div align=""center"">3</div> </td> <td> <div align=""center"">0.5HP</div> </td> <td> <div align=""center"">0.43</div> </td> </tr> <tr bgcolor=""ceeef8""> <td> <div align=""center"">Astral-65561</div> </td> <td> <div align=""center"">11</div> </td> <td> <div align=""center"">3</div> </td> <td> <div align=""center"">0.75HP</div> </td> <td> <div align=""center"">0.61</div> </td> </tr> <tr> <td> <div align=""center"">Astral-65563</div> </td> <td> <div align=""center"">16</div> </td> <td> <div align=""center"">3</div> </td> <td> <div align=""center"">1HP</div> </td> <td> <div align=""center"">0.78</div> </td> </tr> <tr bgcolor=""ceeef8""> <td> <div align=""center"">Astral-65565</div> </td> <td> <div align=""center"">21.5</div> </td> <td> <div align=""center"">3</div> </td> <td> <div align=""center"">1.5HP</div> </td> <td> <div align=""center"">1.1</div> </td> </tr> <tr> <td> <div align=""center"">Astral-65567</div> </td> <td> <div align=""center"">26</div> </td> <td> <div align=""center"">3</div> </td> <td> <div align=""center"">2HP</div> </td> <td> <div align=""center"">1.5</div> </td> </tr> <tr bgcolor=""ceeef8""> <td> <div align=""center"">Astral-65570</div> </td> <td> <div align=""center"">34</div> </td> <td> <div align=""center"">3</div> </td> <td> <div align=""center"">3HP</div> </td> <td> <div align=""center"">2.2</div> </td> </tr> </tbody> </table> <h3>Astral Victoria Plus Pool Pump - Dimensions Chart</h3> <p><img class=""__mce_add_custom__"" title=""astral-victoria-plus-spec.jpg"" src=""https://cdn11.bigcommerce.com/s-vntq/product_images/uploaded_images/astral-victoria-plus-spec.jpg"" alt=""astral-victoria-plus-spec.jpg"" width=""517"" height=""396"" /></p> </div> <h2>Downloads</h2> <p><a href=""https://www.jacksonsleisure.com/content/pdf/Astral/Pumps/Victoria%20Plus/Astral%20Vic%20Plus%20NG%20sizes.JPG"" target=""_blank"">Technical Data</a></p> <p><a href=""https://www.jacksonsleisure.com/content/pdf/pool_pumps/victoria_single_phase.pdf"" target=""_blank"">Single Phase Pump Performance Charts</a></p> <p><a href=""https://www.jacksonsleisure.com/content/pdf/pool_pumps/victoria_three_phase.pdf"" target=""_blank"">Three Phase Pump Performance Charts</a></p>",579.00,0.00,0.00,0.00,0.0000,N,"All Astral pumps have a 12 month parts only warranty.",0.1000,0.0000,0.0000,0.0000,Y,Y,"New generation Astral pool pumps are sent on a next working day carrier!",none,0,0,"Swimming Pool;Swimming Pool/Pumps and Filters;Swimming Pool/Pumps and Filters/Pool Pumps",7180,b/375/Astral_Victoria_Pump_Main__98041.jpg,"Astral Victoria Plus New Generation Swimming Pool Pump",Y,0,7181,n/482/Astral_Victoria_Pump_Side__76668.jpg,"Astral Victoria Plus New Generation Swimming Pool Pump - side view",N,1,7182,s/583/Astral_Victoria_Pump_Filter__20965.jpg,"Astral Victoria Plus New Generation Swimming Pool Pump - filter",N,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Astral, Victoria, Plus, Pool, Pump, swimming, New, Generation","Astral Victoria Plus New Generation Swimming Pool Pump UK","Astral, Victoria, Plus, Swimming, Pool, Pump, New Generation, silent,","The Victoria Plus New Generation Swimming Pool Pump receive it on a speedy, next working day delivery.",,,,New,N,N,,N,,,0,"Default Tax Class",,N,/swimming-pools/astral-victoria-plus-new-generation-swimming-pool-pump/,,8420382153057,38773,,
"  SKU",399,"[S]Select HP=2.0,[RB]Select Phase=Three Phase",,65567,,,,,,829.00,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",400,"[S]Select HP=3.0,[RB]Select Phase=Three Phase",,65570,,,,,,819.00,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",401,"[S]Select HP=1.5,[RB]Select Phase=Three Phase",,65565,,,,,,709.00,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",402,"[S]Select HP=1.5,[RB]Select Phase=Single Phase",,65564,,,,,,729.00,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",403,"[S]Select HP=1.0,[RB]Select Phase=Single Phase",,65562,,,,,,659.00,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",404,"[S]Select HP=0.75,[RB]Select Phase=Single Phase",,65560,,,,,,639.00,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",405,"[S]Select HP=2.0,[RB]Select Phase=Single Phase",,65566,,,,,,739.00,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",406,"[S]Select HP=3.0,[RB]Select Phase=Single Phase",,65569,,,,,,819.00,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",423,"[S]Select HP=0.5,[RB]Select Phase=Three Phase",,65558,,,,,,579.00,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",424,"[S]Select HP=0.75,[RB]Select Phase=Three Phase",,65561,,,,,,595.00,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",425,"[S]Select HP=1.0,[RB]Select Phase=Three Phase",,65563,,,,,,615.00,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",8609,"[S]Select HP=0.5,[RB]Select Phase=Single Phase",,65557,,,,,,599.00,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  Rule",7270,,,65558,,,,,,[FIXED]579,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",7271,,,65560,,,,,,[FIXED]639,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",7272,,,65561,,,,,,[FIXED]595,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",7273,,,65562,,,,,,[FIXED]659,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",7274,,,65563,,,,,,[FIXED]615,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",7275,,,65564,,,,,,[FIXED]729,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",7276,,,65565,,,,,,[FIXED]709,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",7277,,,65566,,,,,,[FIXED]739,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",7278,,,65567,,,,,,[FIXED]829,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",7279,,,65570,,,,,,[FIXED]819,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",7280,,,65569,,,,,,[FIXED]819,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",14080,,,65557,,,,,,[FIXED]599,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
