"Item Type","Product ID","Product Name","Product Type","Product Code/SKU","Bin Picking Number","Brand Name","Option Set","Option Set Align","Product Description",Price,"Cost Price","Retail Price","Sale Price","Fixed Shipping Cost","Free Shipping","Product Warranty","Product Weight","Product Width","Product Height","Product Depth","Allow Purchases?","Product Visible?","Product Availability","Track Inventory","Current Stock Level","Low Stock Level",Category,"Product Image ID - 1","Product Image File - 1","Product Image Description - 1","Product Image Is Thumbnail - 1","Product Image Sort - 1","Product Image ID - 2","Product Image File - 2","Product Image Description - 2","Product Image Is Thumbnail - 2","Product Image Sort - 2","Product Image ID - 3","Product Image File - 3","Product Image Description - 3","Product Image Is Thumbnail - 3","Product Image Sort - 3","Product Image ID - 4","Product Image File - 4","Product Image Description - 4","Product Image Is Thumbnail - 4","Product Image Sort - 4","Product Image ID - 5","Product Image File - 5","Product Image Description - 5","Product Image Is Thumbnail - 5","Product Image Sort - 5","Product Image ID - 6","Product Image File - 6","Product Image Description - 6","Product Image Is Thumbnail - 6","Product Image Sort - 6","Product Image ID - 7","Product Image File - 7","Product Image Description - 7","Product Image Is Thumbnail - 7","Product Image Sort - 7","Product Image ID - 8","Product Image File - 8","Product Image Description - 8","Product Image Is Thumbnail - 8","Product Image Sort - 8","Product Image ID - 9","Product Image File - 9","Product Image Description - 9","Product Image Is Thumbnail - 9","Product Image Sort - 9","Product Image ID - 10","Product Image File - 10","Product Image Description - 10","Product Image Is Thumbnail - 10","Product Image Sort - 10","Product Image ID - 11","Product Image File - 11","Product Image Description - 11","Product Image Is Thumbnail - 11","Product Image Sort - 11","Product Image ID - 12","Product Image File - 12","Product Image Description - 12","Product Image Is Thumbnail - 12","Product Image Sort - 12","Product Image ID - 13","Product Image File - 13","Product Image Description - 13","Product Image Is Thumbnail - 13","Product Image Sort - 13","Product Image ID - 14","Product Image File - 14","Product Image Description - 14","Product Image Is Thumbnail - 14","Product Image Sort - 14","Product Image ID - 15","Product Image File - 15","Product Image Description - 15","Product Image Is Thumbnail - 15","Product Image Sort - 15","Product Image ID - 16","Product Image File - 16","Product Image Description - 16","Product Image Is Thumbnail - 16","Product Image Sort - 16","Product Image ID - 17","Product Image File - 17","Product Image Description - 17","Product Image Is Thumbnail - 17","Product Image Sort - 17","Product Image ID - 18","Product Image File - 18","Product Image Description - 18","Product Image Is Thumbnail - 18","Product Image Sort - 18","Product Image ID - 19","Product Image File - 19","Product Image Description - 19","Product Image Is Thumbnail - 19","Product Image Sort - 19","Product Image ID - 20","Product Image File - 20","Product Image Description - 20","Product Image Is Thumbnail - 20","Product Image Sort - 20","Product Image ID - 21","Product Image File - 21","Product Image Description - 21","Product Image Is Thumbnail - 21","Product Image Sort - 21","Product Image ID - 22","Product Image File - 22","Product Image Description - 22","Product Image Is Thumbnail - 22","Product Image Sort - 22","Product Image ID - 23","Product Image File - 23","Product Image Description - 23","Product Image Is Thumbnail - 23","Product Image Sort - 23","Product Image ID - 24","Product Image File - 24","Product Image Description - 24","Product Image Is Thumbnail - 24","Product Image Sort - 24","Product Image ID - 25","Product Image File - 25","Product Image Description - 25","Product Image Is Thumbnail - 25","Product Image Sort - 25","Product Image ID - 26","Product Image File - 26","Product Image Description - 26","Product Image Is Thumbnail - 26","Product Image Sort - 26","Product Image ID - 27","Product Image File - 27","Product Image Description - 27","Product Image Is Thumbnail - 27","Product Image Sort - 27","Product Image ID - 28","Product Image File - 28","Product Image Description - 28","Product Image Is Thumbnail - 28","Product Image Sort - 28","Search Keywords","Page Title","Meta Keywords","Meta Description","MYOB Asset Acct","MYOB Income Acct","MYOB Expense Acct","Product Condition","Show Product Condition?","Event Date Required?","Event Date Name","Event Date Is Limited?","Event Date Start Date","Event Date End Date","Sort Order","Product Tax Class","Product UPC/EAN","Stop Processing Rules","Product URL","Redirect Old URL?","Global Trade Item Number","Manufacturer Part Number","Tax Provider Tax Code","Product Custom Fields"
Product,736,"Certikin Swimming Pool Heat Exchanger",P,,,,"Architectural Stainless",Right,"<h1><span>Certikin BTU S/S heat exchanger &amp; Stat kit</span></h1> <p>The&nbsp;<em>Certikin S/S Heat Exchanger &amp; Stat Kit&nbsp;</em>available in different levels of heat exchange settings to suit your needs. Including 100,000 BTU,&nbsp;130,000 BTU,&nbsp;170,000 BTU,&nbsp;230,000 BTU &amp; 460,000 BTU Heat Exchanger Kits.&nbsp;Achieve optimal heating efficiency for your swimming pool, Koi pond, or solar heating system with the Certikin S/S Heat Exchanger &amp; Stat Kit. Designed for seamless integration with standard boilers, this high-performance heat exchanger transfers heat efficiently from your home&rsquo;s heating system to your pool, ensuring the perfect water temperature whenever you need it.</p> <h3>Key Features:</h3> <ul> <li><strong>Versatile Heat Exchange Options:</strong> Available in a range of BTU settings&mdash;100,000, 130,000, 170,000, 230,000, and 460,000&mdash;so you can select the model that best suits your pool capacity and boiler output.</li> <li><strong>Durable Stainless Steel Construction:</strong> Built from high-quality stainless steel, this heat exchanger offers long-lasting performance with minimal maintenance. Its compact design also saves space when wall-mounted.</li> <li><strong>Temperature Control:</strong> Equipped with a thermostat pocket at the top of the unit, the heat exchanger allows easy insertion of a thermostat probe to monitor and maintain your desired pool temperature. For greater flexibility, an additional stainless steel pocket can be installed in the pool return line (thermostat and pocket sold separately; we recommend the Certikin Digital Thermostat).</li> <li><strong>Easy Installation:</strong> Designed with 1.5"" female thread composite unions (or 2"" for the 460,000 BTU model), installation is straightforward. The kit includes everything you need: a heat exchanger, Honeywell thermostat, stat pocket, drilled and threaded end cap, and composite unions.</li> </ul> <p>Whether you're looking to maintain a comfortable temperature in your pool or enhance your solar heating system, the Certikin S/S Heat Exchanger &amp; Stat Kit offers a reliable and efficient solution for your heating needs.</p> <h3>Please Note:</h3> <ul> <li><strong>Choose Size Accordingly:</strong> Your heat exchanger should be sized according to your swimming pool capacity, situation and boiler output. The stainless steel heat exchangers are manufactured in 100, 130, 170, 230&nbsp;and 460 thousand B.T.U. maximum output.</li> <li><strong>Installation:</strong> 1.5"" Female thread composite unions are required to install this heat exchanger &ndash; 11/2&rdquo; for HESPA, HE100, HE130, HE170 &amp; HE230.&nbsp;2&rdquo; unions are required for the HE460.</li> <li><span><strong>Each kit includes:</strong> Heat Exchanger, Honeywell Stat, Stat Pocket, Drilled and Threaded End Cap &amp; 1.5&rdquo; Comp Unions 100-230 2&rdquo; 460</span></li> <li><strong>Not Suitable for Saltwater Pools:</strong>&nbsp;Please note that these heat exchangers are not designed for use with saltwater pools.</li> </ul>",695.00,0.00,0.00,0.00,0.0000,N,,11.0000,0.0000,0.0000,0.0000,Y,Y,"#Delivery 3 - 5 working days",none,0,0,"Swimming Pool/Heating;Swimming Pool;Swimming Pool/Heating/Heat Exchangers",21036,x/413/Heat_Exchanger__05608.png,"BTU s/s heat exchanger & stat kit",Y,0,12056,u/231/specs-2__86587.jpg,,N,1,12057,k/997/specs-1__02219.jpg,,N,2,21011,l/760/Screenshot_3__21244.png,"BTU s/s heat exchanger & stat kit",N,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"architectural, stainless steel, heat exchanger, swimming pool","Architectural Stainless Steel Swimming Pool Heat Exchanger","architectural, stainless steel, swimming pool, heat exchanger","A cheaper swimming pool heating alternative, the Architectural Stainless Steel Heat Exchanger is plumbed into both your home boiler & pool pipes. Sent with a Next Working Day carrier!",,,,New,N,N,,N,,,0,"Default Tax Class",,N,/stainless/steel/swimming/pool/heat/exchanger/,,,,,
"  SKU",1029,"[S]BTU=100\,000",,ZZHE100,,,,,,695.00,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",1030,"[S]BTU=130\,000",,ZZHE130,,,,,,729.00,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",1031,"[S]BTU=170\,000",,ZZHE170,,,,,,739.00,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",1032,"[S]BTU=60\,000",,60kAS,,,,,,,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",1033,"[S]BTU=230\,000",,ZZHE230,,,,,,869.00,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",1034,"[S]BTU=460\,000",,ZZHE460,,,,,,2095.00,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  Rule",14454,,,60kAS,,,,,,,,,,,,,,,,,N,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",14472,,,ZZHE100,,,,,,[FIXED]695,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",14473,,,ZZHE130,,,,,,[FIXED]729,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",14474,,,ZZHE170,,,,,,[FIXED]739,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",14475,,,ZZHE230,,,,,,[FIXED]869,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",14476,,,ZZHE460,,,,,,[FIXED]2095,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",14455,"[S]BTU=60\,000",,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
Product,737,"Waterco Top Mount Swimming Pool Sand Filter",P,WatercoSF,,Waterco,"WaterCo Sand Filter",Right,"<h1>Waterco Thermoplastic Top Mount Swimming Pool Sand Filter</h1> <p>Built from the highest quality non corrosive materials and precision plastic injection moulding techniques, the Waterco Top Mount Sand Filter is a high grade and reliable swimming pool filter featuring Waterco thermoplastic filters for a long lasting performance.</p> <p>The Waterco Thermoplastic Top Mount Swimming Pool Sand Filter also has a multiport lever which can be turned from &lsquo;filter&rsquo; to &lsquo;backwash&rsquo; for an easy cleansing solution.</p> <p>The Waterco Thermoplastic Top Mount Sand Filter is suitable for swimming pools up to 36,200 litres.</p> <p>&nbsp;</p> <p>&nbsp;</p> <table style=""width: 580px;"" border=""0"" cellspacing=""0"" cellpadding=""10"" align=""center""> <tbody> <tr class=""tabletopcolor""> <td colspan=""6""> <div align=""center""> <p>Waterco Sand Filter Barrel Technical Specification</p> </div> </td> </tr> <tr> <td width=""82""> <div align=""center""> <p><strong>Reference</strong></p> </div> </td> <td width=""53""> <div align=""center""> <p><strong>Filter Size</strong></p> </div> </td> <td width=""114""> <div align=""center""> <p><strong>Flow Rate m&sup3;/h</strong></p> </div> </td> <td width=""80""> <div align=""center""> <p><strong>Filter Area m&sup2;</strong></p> </div> </td> <td width=""75""> <div align=""center""> <p><strong>Flange Connection</strong></p> </div> </td> <td width=""76""> <div align=""center""> <p><strong>Price</strong></p> </div> </td> </tr> <tr class=""tablemidcolor""> <td height=""18""> <div align=""center""> <p>T400</p> </div> </td> <td> <div align=""center""> <p>16""</p> </div> </td> <td> <div align=""center""> <p>6</p> </div> </td> <td> <div align=""center""> <p>0.13</p> </div> </td> <td> <div align=""center""> <p>1.5""</p> </div> </td> <td> <div align=""center""> <p><span style=""color: #ff0000;"">&pound;215</span></p> </div> </td> </tr> <tr> <td height=""18""> <div align=""center""> <p>T450</p> </div> </td> <td> <div align=""center""> <p>18""</p> </div> </td> <td> <div align=""center""> <p>8</p> </div> </td> <td> <div align=""center""> <p>0.16</p> </div> </td> <td> <div align=""center""> <p>1.5""</p> </div> </td> <td> <div align=""center""> <p><span style=""color: #ff0000;"">&pound;249</span></p> </div> </td> </tr> <tr class=""tablemidcolor""> <td> <div align=""center""> <p>T500</p> </div> </td> <td> <div align=""center""> <p>20""</p> </div> </td> <td> <div align=""center""> <p>10</p> </div> </td> <td> <div align=""center""> <p>0.20</p> </div> </td> <td> <div align=""center""> <p>1.5""</p> </div> </td> <td> <div align=""center""> <p><span style=""color: #ff0000;"">&pound;295</span></p> </div> </td> </tr> <tr> <td> <div align=""center""> <p>E600 Exotuf</p> </div> </td> <td> <div align=""center""> <p>24""</p> </div> </td> <td> <div align=""center""> <p>14</p> </div> </td> <td> <div align=""center""> <p>0.28</p> </div> </td> <td> <div align=""center""> <p>1.5""</p> </div> </td> <td> <div align=""center""> <p><span style=""color: #ff0000;"">&pound;359</span></p> </div> </td> </tr> </tbody> </table>",215.00,0.00,0.00,0.00,0.0000,N,,11.0000,0.0000,0.0000,0.0000,N,N,"Unfortunately the Waterco top mount filter is currently unavailable","by option",2147483647,0,"Swimming Pool;Swimming Pool/Pumps and Filters;Swimming Pool/Pumps and Filters/Filters",2213,m/577/t400__34660.jpg,"Waterco Thermoplastic Top Mount Sand Filter",Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"sand filter, swimming, pool, sand, barrel, drum, filter, filtration","Waterco Thermoplastic Swimming Pool Sand Filter","Waterco, Sand, filter, filtration, barrel, swim, swimming, pool","The Waterco Sand Filter is a high grade filtration system for swimming pools featuring thermoplastic filters for a long lasting performance.",,,,New,N,N,,N,,,0,"Default Tax Class",,N,/swimming-pools/waterco-top-mount-swimming-pool-sand-filter/,,,,,
"  SKU",1134,"[S]Barrel Size=16"" Tank",,T400,,,,,,,0.00,,,,N,,,,,,,,,,2147483643,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",1135,"[S]Barrel Size=18"" Tank",,T450,,,,,,,0.00,,,,N,,,,,,,,,,2147483647,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",1136,"[S]Barrel Size=20"" Tank",,T500,,,,,,,0.00,,,,N,,,,,,,,,,2147483646,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",1137,"[S]Barrel Size=24"" Tank Exotuf",,EXT600,,,,,,,0.00,,,,N,,,,,,,,,,9999998,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product,738,"Elecro Vulcan 3kw Nano Above Ground Titanium Swimming Pool Heater",P,V-N-3-UK,,Elecro,,Right,"<h1>Elecro Vulcan 3 KW Nano Splasher Plug &amp; Play Electric Pool Heater (All Titanium)</h1> <p style=""text-align: justify;"">Made in England, using the latest technology and materials of the highest quality, the Nano Splasher Plug &amp; Play Electric Pool Heater (titanium) is ideal for above ground swimming pools.</p> <h2 style=""text-align: justify;"">Easy to install</h2> <p style=""text-align: justify;"">Built for longevity, the Elecro Nano Splasher Plug &amp; Play Electric Pool Heater (titanium) is a 3kW unit which can be plugged straight into a plug socket and features a reliable flow switch to safely shut down the heater in the event that water flow isn&rsquo;t detected.</p> <h3 style=""text-align: justify;"">Easy to Plumb to your Swimming Pool Pipe Work</h3> <p style=""text-align: justify;"">Plumbing of the Elecro Nano Splasher Plug &amp; Play Electric Pool Heater (Titanium) to your swimming pool is easy. Supplied with adaptors to push fit a 1.5 inch or 1.25 inch flexible pipe, the Elecro Nano Splasher Plug &amp; Play Electric Heater (Titanium) also has a 1.5 inch BSP female thread to join on to standard pool pipe work. <strong>For pools with Salt Chlorinators this heater is suitable.<br /></strong></p> <h3 style=""text-align: justify;""><span style=""color: #ff0000;"">Before you buy, answer these simple (might seem dumb) questions.</span></h3> <ol> <li style=""text-align: justify;"">Does your pool have a pump? You can&rsquo;t have a heater without one</li> <li style=""text-align: justify;"">Are you going to plug the heater into an extension lead?&nbsp; Most people are, make sure it&rsquo;s a heavy duty extension lead not some flimsy lead you might use on say an electric lawnmower for example.&nbsp; Using a lightweight extension lead will result in the socket on the lead overheating and even melting causing the heater plug to overheat and become damaged as well.</li> <li style=""text-align: justify;"">Are you planning on using the heater on a hydrotherapy pool for animals (dogs or cats for example).&nbsp; If so this voids warranty, even with filters animal hairs can damage the flow switch and other parts.</li> <li style=""text-align: justify;"">Do you have an Intex pool that has the threaded nut type connection, if so you'll have a problem connecting the heater, check with you Intex pool supplier to see if they have a connection kit.</li> <li style=""text-align: justify;""><span style=""color: #ff0000;"">This heater is only suitable for pool sizes of 10ft and 12ft.</span></li> </ol> <h2>For more information see the video below</h2> <p><iframe src=""https://www.youtube.com/embed/yzAT9wNcCCg?rel=0&amp;showinfo=0"" width=""560"" height=""315"" frameborder=""0""></iframe></p> <p><span style=""color: #ff0000;"">This video shows the old version which we've left here as a lot of the features are the same.</span></p> <p>&nbsp;</p> <h3>Elecro Nano Splasher Plug &amp; Play Electric Pool Heater (Titanium) features</h3> <ul> <li>Robust, durable construction</li> <li>Easy installation, fully equipped and pre-wired</li> <li>Fully equipped</li> <li>Easy to install</li> <li>Ultra-reliable flow switch allowing for safe operation as low as 1m&sup3;/hour</li> <li>Incoloy 825 heating element</li> <li>316 Stainless Steel flow tube</li> <li>Control thermostat 0-40&deg;C (1&deg;C differential)</li> <li>Safety thermal cut out 60&deg;C (manual reset)</li> <li>Supplied with hose tails for connections to 1&frac14;"" or 1&frac12;"" flexible pipe</li> <li>Compact, durable design</li> <li>Titanium flow tube and titanium heating element</li> <li>Can be floor or vertically wall mounted</li> <li>Vortex, long life, stay clean heating element technology</li> <li>100% efficiency throughout the product life</li> <li>Silent operation</li> </ul> <p>&nbsp;</p> <h3 style=""text-align: center;"">Please see installation guide for full details</h3> <p style=""text-align: center;""><a title=""Elecro Nano Installation Manual"" href=""https://www.jacksonsleisure.com/content/pdf/elecro-vulcan/Elecro_Nano_Spa_Manual.pdf"" target=""_blank""><img class=""__mce_add_custom__"" title=""download-manual.jpg"" src=""https://cdn2.bigcommerce.com/server1100/fkhd5nhp/product_images/uploaded_images/download-manual.jpg"" alt=""download-manual.jpg"" width=""202"" height=""73"" /></a></p>",299.95,0.00,0.00,0.00,0.0000,N,,0.1000,0.0000,0.0000,0.0000,Y,Y,"The Nano pool heater is sent on a next working day carrier!","by product",0,0,"Swimming Pool/Heating;Swimming Pool;Swimming Pool/Heating/Electric Heaters",12595,r/487/elecro-vulcan-heater-5__24628.jpg,"Elecro Nano black pool heater 3kw",Y,0,12594,n/447/elecro-vulcan-heater-2__09975.jpg,"Elecro Nano Vulcan swimming pool heater black case",N,1,12592,k/733/elecro-vulcan-heater-1__98052.jpg,"3 kW Elecro Electric Plug & Play Nano Pool Heater - Full Titanium",N,2,12596,m/122/elecro-vulcan-heater-3__54577.jpg,"3kw swimming pool heater",N,3,2210,l/671/nano_splasher_pool_heater_d__15327.jpg,"Elecro Nano Electric Splasher Swimming Pool Heater Dimensions",N,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"elecro, electric, nano, splasher, swimming pool, heater, plug and play, 3kw","3 kW Elecro Plug & Play Nano Swimming Pool Heater for small pools","elecro, electric, plug & play, nano, splasher, swimming pool heater, 3kw, incoloy 825, yellow,","The Elecro Plug & Go Nano Splasher Heater is ideal for above ground swimming pools",,,,New,N,N,,N,,,0,"Default Tax Class",,N,/elecro/nano/swimming/pool/heater/3kw/,,,N-AGP-UK,,"""Minimum Flow Requirement=1m³ (1,000-litres) per hour"";""Maximum Flow Velocity=17m³ (17,000-litres) per hour"";""Heating Element=Grade 1 titanium"";""Flow Tube=Grade 1 titanium"";""Control Thermostat=Analogue: 0 to 45°C (1.2°C differential)"";""Safety Thermal cut-out=60°C (manual reset)"";""Flow Switch=Gold tipped reed switch with Titanium fulcrum pin"";""Wiring=High temperature, silicone sheathed, multi-strand copper conductors"";""Seals=High temperature special formula EPDM ferrules, TPE end fitting gaskets"";""Working Pressure=4 bar maximum"";""Water Connections=1½"""" BSP female thread"";""Supplied Hosetails=For 1½"""" / 1¼"""" flexible pipe"";""Mounting=Floor or wall mountable"";""Ingress Protection Rating=IP44"""
